session_id,segment_id,driver_a,driver_b,deployment_proxy_delta,lift_and_coast_delta,clipping_proxy_delta,recovery_zone_delta,confidence,proxy_note
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HAM,PER,0.0189,0.0,0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HAM,RUS,-0.0589,0.0,0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HAM,SAI,0.0122,0.0,0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HAM,STR,-0.1456,0.0,0.8667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HAM,VER,0.0067,0.0,0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,LAW,0.12,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,LEC,0.0711,0.0,-0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,LIN,0.0589,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,OCO,0.1589,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,PER,0.0478,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,RUS,0.1256,0.0,-0.2667,-0.2769,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,SAI,0.2033,0.0,-0.2667,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,STR,0.27,0.0,-0.2667,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,HUL,VER,0.0644,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,LAW,0.0,0.0,0.0,0.2571,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,LEC,0.0,0.0,0.0,0.3462,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,LIN,0.0,0.0,0.0,-0.1,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,OCO,0.0,0.0,0.0,0.225,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,PER,0.0,0.0,0.0,-0.06,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,RUS,0.0,0.0,0.0,-0.1,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,SAI,0.0,0.0,0.0,-0.1,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,STR,0.0,-0.2857,0.0,-0.1,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,HUL,VER,0.0,0.0,0.0,-0.0692,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,LAW,0.1697,0.0,0.4667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,LEC,0.3458,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,LIN,0.3403,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,OCO,0.3636,0.0,-0.2666,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,PER,0.2884,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,RUS,0.3506,0.0,-0.2666,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,SAI,0.2769,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,STR,0.3007,-0.125,0.4667,-0.1125,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,HUL,VER,0.3788,0.0,-0.3333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,LAW,0.0,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,LEC,0.0026,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,LIN,-0.0111,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,OCO,-0.0433,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,PER,-0.2533,0.0,0.6,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,RUS,0.0378,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,SAI,-0.1867,0.0,0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,STR,-0.0067,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,HUL,VER,-0.0878,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,LAW,0.0712,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,LEC,0.1545,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,LIN,0.1034,0.0,-0.2666,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,OCO,0.1923,0.0,-0.2666,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,PER,0.06,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,RUS,0.08,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,SAI,0.1134,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,STR,0.1678,0.0,-0.5333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,HUL,VER,0.05,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,LAW,0.2066,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,LEC,0.1777,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,LIN,0.2155,0.0,-0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,OCO,0.1766,0.0,-0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,PER,0.2122,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,RUS,0.1344,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,SAI,0.2055,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,STR,0.0477,0.0,0.7333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,HUL,VER,0.2,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,LEC,-0.0489,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,LIN,-0.0611,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,OCO,0.0389,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,PER,-0.0722,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,RUS,0.0056,0.0,0.0,-0.2769,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,SAI,0.0833,0.0,0.0,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,STR,0.15,0.0,0.0,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LAW,VER,-0.0556,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,LEC,0.0,0.0,0.0,0.0891,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,LIN,0.0,0.0,0.0,-0.3571,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,OCO,0.0,0.0,0.0,-0.0321,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,PER,0.0,0.0,0.0,-0.3171,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,RUS,0.0,0.0,0.0,-0.3571,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,SAI,0.0,0.0,0.0,-0.3571,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,STR,0.0,-0.2857,0.0,-0.3571,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LAW,VER,0.0,0.0,0.0,-0.3263,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,LEC,0.1761,0.0,-0.8667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,LIN,0.1706,0.0,-0.8667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,OCO,0.1939,0.0,-0.7333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,PER,0.1187,0.0,-0.8667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,RUS,0.1809,0.0,-0.7333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,SAI,0.1072,0.0,-0.4667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,STR,0.131,-0.125,0.0,-0.1125,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LAW,VER,0.2091,0.0,-0.8,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,LEC,0.0026,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,LIN,-0.0111,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,OCO,-0.0433,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,PER,-0.2533,0.0,0.6,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,RUS,0.0378,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,SAI,-0.1867,0.0,0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,STR,-0.0067,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_14,LAW,VER,-0.0878,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,LEC,0.0833,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,LIN,0.0322,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,OCO,0.1211,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,PER,-0.0112,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,RUS,0.0088,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,SAI,0.0422,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,STR,0.0966,0.0,-0.4,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_15,LAW,VER,-0.0212,0.0,0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,LEC,-0.0289,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,LIN,0.0089,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,OCO,-0.03,0.0,-0.2667,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,PER,0.0056,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,RUS,-0.0722,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,SAI,-0.0011,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,STR,-0.1589,0.0,0.6,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_16,LAW,VER,-0.0066,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,LEC,0.0333,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,LIN,-0.1222,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,OCO,-0.0111,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,PER,-0.0889,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,RUS,-0.0111,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,STR,0.0,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_20,LAW,VER,-0.0333,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,LIN,-0.0122,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,OCO,0.0878,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,PER,-0.0233,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,RUS,0.0545,0.0,-0.1333,-0.2769,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,SAI,0.1322,0.0,-0.1333,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,STR,0.1989,0.0,-0.1333,-1.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_01,LEC,VER,-0.0067,0.0,-0.1333,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,LIN,0.0,0.0,0.0,-0.4462,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,OCO,0.0,0.0,0.0,-0.1212,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,PER,0.0,0.0,0.0,-0.4062,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,RUS,0.0,0.0,0.0,-0.4462,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,SAI,0.0,0.0,0.0,-0.4462,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,STR,0.0,-0.2857,0.0,-0.4462,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_02,LEC,VER,0.0,0.0,0.0,-0.4154,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LEC,LIN,-0.0055,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LEC,OCO,0.0178,0.0,0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LEC,PER,-0.0574,0.0,0.0,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
2026_02_R_Chinese Grand Prix,chinese-grand-prix_straight_05,LEC,RUS,0.0048,0.0,0.1334,0.0,0.48,Energy deployment proxy derived from speed/throttle/RPM/gear/DRS features; not true ERS or battery state.
